Date,Region,Disease,Temperature_C,Rainfall_mm,Humidity_Percent,Population_Density,Case_Count
2026-09-14,North America,Typhoid,10.59,62.12,46.12,150,17
2026-09-15,Southeast Asia,COVID-19,13.08,119.77,55.13,150,51
2026-09-16,North America,Influenza,19.86,112.47,43.92,2000,59
2026-09-17,South America,Dengue,13.18,127.31,57.87,5000,57
2026-09-18,Southeast Asia,Malaria,10.51,72.45,56.61,50,32
2026-09-19,South America,Dengue,15.24,122.76,53.48,300,54
2026-09-20,Asia,Typhoid,14.37,90.62,54.29,300,27
2026-09-21,Africa,Typhoid,14.23,132.46,49.35,50,23
2026-09-22,South America,Malaria,12.72,70.64,48.64,5000,46
2026-09-23,North America,Tuberculosis,12.58,105.65,46.72,300,19
2026-09-24,Oceania,Measles,10.47,93.38,49.03,2000,54
2026-09-25,South America,Dengue,15.67,64.05,55.42,5000,34
2026-09-26,North America,Influenza,15.6,99.72,47.41,5000,50
2026-09-27,Europe,Malaria,16.43,47.59,47.31,300,25
2026-09-28,Oceania,Typhoid,15.77,135.8,46.14,1000,27
2026-09-29,Africa,Dengue,13.46,75.95,48.26,300,43
2026-09-30,Oceania,Malaria,11.84,112.83,41.49,50,38
2026-10-01,Middle East,Measles,15.35,110.25,50.64,500,14
2026-10-02,Africa,Measles,10.34,61.02,55.08,2000,52
2026-10-03,Southeast Asia,Measles,16.84,94.87,49.31,2000,55
2026-10-04,Europe,Dengue,11.44,32.85,42.97,150,20
2026-10-05,North America,Malaria,16.2,63.42,52.32,50,23
2026-10-06,Middle East,Typhoid,15.77,15.08,58.83,5000,9
2026-10-07,Southeast Asia,Malaria,14.87,107.67,45.8,1000,29
2026-10-08,Middle East,COVID-19,13.05,57.96,54.17,1000,54
2026-10-09,North America,Malaria,24.06,0.0,55.05,500,12
2026-10-10,Southeast Asia,Dengue,14.58,41.41,47.47,500,38
2026-10-11,Southeast Asia,Influenza,18.87,60.7,58.76,50,22
2026-10-12,Africa,COVID-19,12.35,0.0,48.51,50,46
2026-10-13,Asia,COVID-19,16.65,64.48,44.95,1000,52
2026-10-14,South America,Measles,17.06,81.99,42.55,2000,47
2026-10-15,Asia,Typhoid,12.78,48.08,54.68,300,15
2026-10-16,Middle East,Malaria,13.79,60.19,44.35,5000,41
2026-10-17,North America,Influenza,15.72,93.56,49.38,2000,37
2026-10-18,Europe,Typhoid,14.05,86.29,48.46,5000,29
2026-10-19,Southeast Asia,Malaria,15.19,0.72,49.16,50,8
2026-10-20,Southeast Asia,COVID-19,16.44,24.29,56.64,150,40
2026-10-21,Oceania,Tuberculosis,15.81,79.68,56.83,50,21
2026-10-22,Asia,Measles,14.03,6.78,48.58,500,35
2026-10-23,Asia,Dengue,16.66,49.65,55.45,500,23
2026-10-24,Southeast Asia,Typhoid,16.17,95.52,53.72,50,23
2026-10-25,Southeast Asia,Typhoid,14.53,41.0,47.76,300,11
2026-10-26,South America,Typhoid,18.61,53.34,45.26,2000,25
2026-10-27,North America,Dengue,17.3,17.79,49.8,500,19
2026-10-28,Middle East,Influenza,21.45,26.76,56.89,1000,57
2026-10-29,North America,Dengue,14.45,51.67,46.83,5000,26
2026-10-30,Africa,Cholera,16.23,79.79,57.46,2000,17
2026-10-31,Southeast Asia,COVID-19,10.44,59.36,53.48,300,48
2026-11-01,North America,Cholera,19.02,34.46,65.08,5000,16
2026-11-02,Southeast Asia,COVID-19,18.88,15.71,56.65,1000,61
2026-11-03,Southeast Asia,COVID-19,19.45,30.12,55.09,2000,56
2026-11-04,Southeast Asia,Dengue,25.88,44.24,57.91,50,28
2026-11-05,Asia,Influenza,12.85,53.07,58.17,300,49
2026-11-06,Oceania,Tuberculosis,17.87,19.18,55.44,1000,28
2026-11-07,Oceania,Dengue,18.86,93.2,59.65,50,25
2026-11-08,Europe,Typhoid,19.61,11.17,46.53,150,10
2026-11-09,Middle East,Dengue,22.11,46.71,58.33,300,16
2026-11-10,Asia,Cholera,18.55,55.97,52.24,50,3
2026-11-11,Middle East,Cholera,19.32,26.47,58.18,500,12
2026-11-12,Asia,COVID-19,21.91,38.48,63.48,50,21
2026-11-13,Middle East,Influenza,21.51,49.51,51.3,2000,22
2026-11-14,South America,Typhoid,17.76,10.87,61.27,500,6
2026-11-15,Europe,Typhoid,17.43,12.37,63.09,50,7
2026-11-16,North America,Measles,19.46,27.42,63.96,5000,35
2026-11-17,Southeast Asia,Malaria,23.95,37.03,56.7,2000,45
2026-11-18,Europe,Malaria,16.83,20.11,51.34,50,24
2026-11-19,Middle East,COVID-19,25.07,80.82,63.62,1000,36
2026-11-20,Middle East,Measles,18.9,0.0,67.68,1000,47
2026-11-21,Asia,Tuberculosis,18.52,70.56,52.64,500,24
2026-11-22,Oceania,Tuberculosis,19.48,49.88,57.18,500,12
2026-11-23,Europe,Malaria,20.23,62.18,57.35,500,40
2026-11-24,Africa,COVID-19,16.86,29.93,54.38,2000,53
2026-11-25,Asia,Cholera,20.09,51.42,62.94,150,18
2026-11-26,Africa,COVID-19,20.82,0.77,57.49,2000,34
2026-11-27,Europe,Malaria,18.97,19.48,52.6,1000,8
2026-11-28,Oceania,Dengue,18.0,36.52,50.76,5000,24
2026-11-29,Oceania,Typhoid,25.7,61.41,65.72,1000,19
2026-11-30,Middle East,Tuberculosis,23.5,9.0,54.28,5000,3
2026-12-01,Middle East,Influenza,28.56,66.21,62.23,1000,33
2026-12-02,South America,Influenza,22.74,31.48,70.62,500,18
2026-12-03,Europe,Influenza,26.23,11.7,65.57,2000,44
2026-12-04,North America,Cholera,24.44,16.89,63.93,300,11
2026-12-05,Europe,Tuberculosis,26.26,26.62,58.65,2000,20
2026-12-06,Africa,Malaria,27.7,21.13,68.3,5000,33
2026-12-07,North America,Tuberculosis,28.12,22.79,62.45,150,5
2026-12-08,North America,COVID-19,24.49,10.22,66.95,5000,40
2026-12-09,Southeast Asia,Dengue,24.04,0.0,60.3,1000,16
2026-12-10,Asia,Measles,30.15,17.07,66.64,150,45
2026-12-11,Africa,Influenza,22.57,31.0,61.3,500,49
2026-12-12,Middle East,Measles,25.45,28.95,61.09,5000,51
2026-12-13,Oceania,Influenza,31.25,0.0,63.3,50,36
2026-12-14,Africa,Cholera,27.36,3.21,50.83,1000,8
2026-12-15,Southeast Asia,Cholera,27.28,0.0,61.96,2000,8
2026-12-16,Oceania,Cholera,29.34,48.16,64.12,5000,17
2026-12-17,Asia,Tuberculosis,24.61,53.85,60.62,500,17
2026-12-18,Europe,Dengue,28.03,18.67,71.89,150,16
2026-12-19,Europe,Dengue,24.84,0.0,65.04,500,8
2026-12-20,North America,Measles,23.54,0.0,68.47,300,46
2026-12-21,Africa,Malaria,19.81,60.02,77.49,150,32
2026-12-22,Africa,Influenza,23.08,104.73,58.41,300,38
2026-12-23,Southeast Asia,Malaria,25.54,60.35,66.8,50,28
2026-12-24,Europe,COVID-19,22.15,9.75,59.97,1000,40
2026-12-25,North America,Tuberculosis,23.31,0.0,71.28,500,18
2026-12-26,Oceania,Dengue,21.2,14.95,65.34,5000,8
2026-12-27,Oceania,Cholera,25.99,0.0,73.56,150,5
2026-12-28,South America,Malaria,23.8,0.0,64.48,500,17
2026-12-29,Middle East,Dengue,24.92,13.49,65.29,300,15
2026-12-30,Asia,Cholera,23.97,0.0,69.87,2000,6
2026-12-31,Oceania,COVID-19,22.68,76.96,65.44,300,26
2027-01-01,Africa,Cholera,32.57,42.66,74.47,5000,13
2027-01-02,Southeast Asia,Influenza,31.35,22.87,75.28,50,14
2027-01-03,Oceania,Typhoid,28.7,82.38,68.66,150,17
2027-01-04,Asia,Influenza,28.66,0.0,61.46,2000,35
2027-01-05,Oceania,Measles,30.41,29.14,71.78,5000,40
2027-01-06,South America,Measles,33.07,25.0,69.63,300,30
2027-01-07,Africa,Influenza,31.74,73.08,69.36,1000,36
2027-01-08,Oceania,Typhoid,31.02,0.94,72.6,500,3
2027-01-09,North America,Tuberculosis,24.69,41.72,70.58,2000,23
2027-01-10,Asia,COVID-19,29.95,1.43,72.27,1000,22
2027-01-11,South America,Dengue,34.17,0.0,71.52,150,11
2027-01-12,North America,Dengue,31.71,20.78,69.91,150,28
2027-01-13,Asia,Measles,30.09,46.22,67.59,5000,23
2027-01-14,South America,Cholera,30.32,21.15,75.63,1000,9
2027-01-15,Middle East,Dengue,30.62,0.0,81.94,2000,15
2027-01-16,Europe,Influenza,32.09,5.64,74.04,500,20
2027-01-17,Oceania,Influenza,31.36,20.04,72.65,50,41
2027-01-18,South America,Influenza,26.3,10.18,74.79,150,60
2027-01-19,Africa,Dengue,29.59,48.45,71.97,1000,48
2027-01-20,Asia,Tuberculosis,24.76,33.56,64.37,500,5
2027-01-21,Middle East,Typhoid,30.89,34.9,71.08,2000,12
2027-01-22,Middle East,Measles,39.29,22.97,75.05,300,24
2027-01-23,North America,Measles,30.89,23.57,70.45,2000,56
2027-01-24,South America,Influenza,33.53,34.82,60.98,2000,31
2027-01-25,South America,Influenza,38.11,23.8,78.02,2000,47
2027-01-26,South America,COVID-19,30.66,5.46,60.32,1000,42
2027-01-27,South America,Tuberculosis,27.56,36.0,66.25,5000,20
2027-01-28,Africa,Dengue,30.1,38.78,66.93,300,37
2027-01-29,Southeast Asia,Measles,28.21,0.0,71.95,500,36
2027-01-30,North America,Typhoid,30.48,71.58,71.32,150,18
2027-01-31,Asia,Malaria,26.69,55.33,73.42,2000,27
2027-02-01,Middle East,Tuberculosis,27.95,103.33,71.85,2000,18
2027-02-02,Europe,Tuberculosis,34.74,24.1,70.52,2000,8
2027-02-03,Oceania,Influenza,35.82,43.64,90.0,1000,23
2027-02-04,Europe,Dengue,30.9,43.04,79.21,50,24
2027-02-05,North America,Measles,35.5,30.64,71.08,1000,15
2027-02-06,South America,Tuberculosis,26.99,44.46,76.49,150,18
2027-02-07,Oceania,Cholera,37.39,96.84,76.32,500,11
2027-02-08,Europe,Malaria,31.96,42.01,74.7,150,22
2027-02-09,Asia,Tuberculosis,31.7,48.4,74.81,150,24
2027-02-10,South America,Malaria,34.74,32.68,84.35,2000,18
2027-02-11,North America,Typhoid,28.81,71.42,73.9,2000,22
2027-02-12,South America,Tuberculosis,26.45,101.77,81.35,2000,12
2027-02-13,South America,Tuberculosis,29.22,110.17,74.3,50,17
2027-02-14,Asia,Typhoid,26.86,49.48,76.85,300,18
2027-02-15,Oceania,Malaria,29.46,14.39,80.25,2000,26
2027-02-16,Asia,Dengue,28.95,92.45,78.18,300,57
2027-02-17,South America,Cholera,33.45,0.0,77.23,300,6
2027-02-18,Southeast Asia,Typhoid,30.98,48.36,77.11,300,1
2027-02-19,Africa,Malaria,38.67,32.96,80.52,1000,26
2027-02-20,Oceania,COVID-19,37.43,72.18,76.82,500,23
2027-02-21,Europe,Influenza,36.05,3.8,81.22,300,21
2027-02-22,Asia,Cholera,37.42,64.84,81.21,2000,19
2027-02-23,Middle East,Tuberculosis,28.4,34.18,81.35,5000,23
2027-02-24,Oceania,Malaria,37.2,72.1,73.16,2000,29
2027-02-25,Oceania,Typhoid,33.97,0.0,86.36,500,5
2027-02-26,Southeast Asia,COVID-19,37.34,12.58,84.21,5000,60
2027-02-27,Africa,Typhoid,29.7,83.14,78.0,1000,11
2027-02-28,South America,Malaria,35.14,85.01,74.98,2000,57
2027-03-01,South America,Tuberculosis,30.0,55.16,80.68,5000,23
2027-03-02,Europe,Cholera,32.85,124.29,82.65,300,37
2027-03-03,South America,Dengue,34.63,118.08,77.77,50,84
2027-03-04,North America,Measles,32.56,163.16,80.17,5000,22
2027-03-05,Asia,Influenza,39.1,103.78,84.26,1000,42
2027-03-06,Africa,Typhoid,36.01,82.23,84.88,2000,22
2027-03-07,Europe,COVID-19,37.06,35.39,82.23,500,25
2027-03-08,Asia,Tuberculosis,39.96,118.69,81.2,150,27
2027-03-09,Southeast Asia,Dengue,32.0,148.7,89.96,500,68
2027-03-10,Oceania,Influenza,39.77,82.93,76.01,2000,32
2027-03-11,Asia,Malaria,36.3,88.18,82.69,5000,47
2027-03-12,Europe,Typhoid,32.01,115.56,84.32,150,29
2027-03-13,Europe,Malaria,38.46,63.48,82.34,2000,23
2027-03-14,Southeast Asia,COVID-19,31.66,81.07,75.29,50,28
2027-03-15,Asia,Typhoid,34.36,125.11,78.39,150,15
2027-03-16,South America,Tuberculosis,38.42,74.89,79.71,300,27
2027-03-17,Asia,Influenza,35.6,132.83,82.4,2000,25
2027-03-18,Asia,COVID-19,41.54,105.83,79.26,500,38
2027-03-19,Southeast Asia,Typhoid,35.75,111.98,90.0,50,25
2027-03-20,North America,COVID-19,34.05,103.5,85.36,50,18
2027-03-21,Africa,Tuberculosis,29.1,82.39,71.83,1000,19
2027-03-22,Europe,Measles,36.51,73.28,72.87,2000,34
2027-03-23,Middle East,COVID-19,37.59,49.15,84.1,1000,40
2027-03-24,South America,Tuberculosis,37.86,136.55,90.0,500,21
2027-03-25,Asia,Measles,35.33,87.51,80.01,300,47
2027-03-26,Oceania,Typhoid,30.96,74.17,86.89,5000,29
2027-03-27,Southeast Asia,Influenza,33.91,125.63,81.71,1000,49
2027-03-28,Europe,Typhoid,35.22,130.77,90.0,150,36
2027-03-29,Asia,Dengue,35.15,121.67,78.17,1000,91
2027-03-30,Africa,Cholera,35.54,91.81,75.82,150,31
2027-03-31,Europe,Malaria,37.6,85.08,82.88,300,23
2027-04-01,South America,Cholera,34.22,153.58,86.53,500,27
2027-04-02,Oceania,Dengue,29.83,113.14,71.31,500,69
2027-04-03,Southeast Asia,Typhoid,38.31,149.61,84.1,150,36
2027-04-04,Europe,Measles,33.37,130.01,76.44,50,17
2027-04-05,Asia,Influenza,34.45,138.79,81.72,150,33
2027-04-06,Europe,Malaria,33.17,113.86,78.35,2000,62
2027-04-07,North America,Malaria,30.23,142.62,79.16,50,46
2027-04-08,Europe,Tuberculosis,31.9,146.92,72.32,150,25
2027-04-09,Middle East,Influenza,30.97,171.89,89.68,2000,27
2027-04-10,Africa,Dengue,35.26,118.2,83.2,150,32
2027-04-11,Southeast Asia,Typhoid,35.1,113.81,76.96,5000,20
2027-04-12,Southeast Asia,Malaria,36.13,114.89,80.75,150,46
2027-04-13,Middle East,Malaria,33.32,144.43,74.18,5000,63
2027-04-14,Europe,Tuberculosis,38.25,116.66,83.85,150,34
2027-04-15,Oceania,Typhoid,31.21,96.35,79.5,1000,20
2027-04-16,South America,Cholera,39.27,141.04,73.98,500,21
2027-04-17,Middle East,Malaria,36.93,122.86,78.21,50,69
2027-04-18,North America,Cholera,32.21,138.62,77.91,1000,40
2027-04-19,Middle East,Malaria,35.43,133.4,78.31,1000,50
2027-04-20,South America,Malaria,29.23,147.73,87.45,500,44
2027-04-21,North America,Dengue,31.34,113.88,81.61,50,57
2027-04-22,Southeast Asia,Malaria,33.18,112.46,78.45,1000,26
2027-04-23,North America,Measles,34.09,166.15,71.73,1000,18
2027-04-24,Middle East,COVID-19,38.4,121.65,83.67,5000,34
2027-04-25,North America,Measles,33.17,153.15,73.57,150,34
2027-04-26,Southeast Asia,Measles,32.52,100.39,79.68,300,31
2027-04-27,South America,Measles,33.19,103.7,85.95,150,42
2027-04-28,Africa,Typhoid,36.55,130.84,69.34,5000,53
2027-04-29,Asia,Dengue,33.48,117.54,80.07,300,70
2027-04-30,Middle East,Tuberculosis,33.59,178.36,83.41,150,15
2027-05-01,North America,Influenza,27.98,198.01,58.94,1000,35
2027-05-02,South America,Influenza,25.71,154.99,71.01,500,33
2027-05-03,Asia,COVID-19,28.34,136.37,83.96,500,56
2027-05-04,Oceania,Dengue,26.51,216.75,70.5,150,83
2027-05-05,Middle East,Tuberculosis,29.81,149.49,77.42,300,23
2027-05-06,Middle East,COVID-19,28.57,130.14,68.03,1000,18
2027-05-07,Africa,Measles,30.04,133.38,71.17,5000,56
2027-05-08,Asia,Measles,33.6,168.31,72.06,1000,53
2027-05-09,Southeast Asia,Malaria,31.56,159.45,65.37,300,71
2027-05-10,Southeast Asia,Tuberculosis,32.49,150.33,73.96,300,20
2027-05-11,Oceania,Measles,29.45,94.65,71.39,2000,48
2027-05-12,Europe,Dengue,28.11,170.86,68.72,2000,74
2027-05-13,Asia,Typhoid,29.35,141.1,79.16,5000,45
2027-05-14,Europe,Dengue,28.19,184.22,75.19,150,84
2027-05-15,Middle East,COVID-19,24.92,199.48,69.65,5000,37
2027-05-16,North America,Malaria,37.91,178.34,70.57,500,24
2027-05-17,North America,Dengue,34.17,128.93,67.48,5000,49
2027-05-18,Europe,Typhoid,34.25,192.48,71.71,1000,48
2027-05-19,Middle East,Dengue,28.2,173.47,72.87,50,87
2027-05-20,Africa,Cholera,32.9,184.1,70.69,300,51
2027-05-21,South America,Influenza,29.72,136.82,70.48,2000,38
2027-05-22,Middle East,Measles,32.73,163.78,66.45,1000,35
2027-05-23,Africa,Influenza,30.34,174.86,77.1,5000,52
2027-05-24,Europe,Typhoid,28.22,150.8,67.3,500,42
2027-05-25,North America,Cholera,34.35,159.83,71.29,5000,56
2027-05-26,Africa,Cholera,31.52,182.37,66.55,50,49
2027-05-27,Asia,Malaria,27.21,135.26,70.77,2000,46
2027-05-28,North America,COVID-19,29.34,126.05,77.29,150,47
2027-05-29,North America,Malaria,24.16,198.64,68.45,50,93
2027-05-30,Africa,Measles,29.79,170.15,71.57,300,48
2027-05-31,Middle East,Measles,26.28,187.52,78.01,1000,45
2027-06-01,Asia,Influenza,31.97,164.13,69.79,2000,34
2027-06-02,South America,Dengue,28.7,179.77,63.06,1000,96
2027-06-03,Africa,COVID-19,23.53,137.62,62.42,300,45
2027-06-04,Africa,Cholera,29.18,183.33,71.59,1000,24
2027-06-05,Asia,Typhoid,23.67,171.34,64.43,500,40
2027-06-06,North America,Tuberculosis,27.07,166.66,65.7,150,22
2027-06-07,Middle East,Dengue,22.22,176.59,64.28,1000,64
2027-06-08,South America,Tuberculosis,25.1,182.27,62.84,300,31
2027-06-09,South America,Tuberculosis,21.49,158.37,78.9,1000,15
2027-06-10,Africa,Typhoid,20.94,202.03,54.61,500,42
2027-06-11,Southeast Asia,Cholera,31.44,133.65,55.09,5000,18
2027-06-12,Oceania,Typhoid,27.7,213.74,62.44,2000,58
2027-06-13,Southeast Asia,Influenza,29.17,233.62,63.77,500,11
2027-06-14,South America,Tuberculosis,22.54,167.2,63.71,50,20
2027-06-15,Middle East,Cholera,28.36,218.23,64.14,2000,66
2027-06-16,Asia,COVID-19,26.07,181.94,69.53,500,38
2027-06-17,Oceania,Influenza,31.17,136.85,62.42,2000,35
2027-06-18,Africa,Cholera,26.32,218.04,64.88,300,27
2027-06-19,South America,Measles,27.53,202.65,55.29,2000,38
2027-06-20,Oceania,Dengue,20.23,160.06,60.49,1000,77
2027-06-21,Europe,Typhoid,25.35,141.43,69.4,300,19
2027-06-22,Oceania,Cholera,25.99,155.58,63.17,1000,42
2027-06-23,Africa,Malaria,26.56,220.11,64.59,2000,88
2027-06-24,Asia,Typhoid,23.69,185.46,67.2,2000,41
2027-06-25,Asia,Cholera,19.59,189.94,66.82,2000,35
2027-06-26,Asia,Tuberculosis,21.15,224.28,67.46,150,20
2027-06-27,Asia,Cholera,21.59,155.35,71.51,5000,40
2027-06-28,Asia,COVID-19,23.35,195.29,60.93,150,55
2027-06-29,South America,Dengue,29.06,166.0,61.86,50,14
2027-06-30,Southeast Asia,Influenza,20.56,139.82,65.68,5000,40
2027-07-01,North America,Typhoid,15.96,160.85,60.03,300,43
2027-07-02,Oceania,Typhoid,14.3,165.43,50.58,1000,49
2027-07-03,Africa,Typhoid,22.35,142.34,53.67,150,28
2027-07-04,Africa,Measles,13.24,179.36,56.14,150,56
2027-07-05,Europe,Influenza,16.7,150.71,49.97,1000,29
2027-07-06,Middle East,Typhoid,16.45,199.16,54.01,1000,47
2027-07-07,North America,COVID-19,18.86,131.2,56.66,500,48
2027-07-08,Europe,Typhoid,16.38,193.56,53.25,50,37
2027-07-09,Southeast Asia,COVID-19,21.59,149.38,57.69,2000,37
2027-07-10,North America,Influenza,20.39,97.86,48.35,2000,49
2027-07-11,Asia,Measles,23.11,141.97,56.28,1000,42
2027-07-12,South America,COVID-19,22.08,108.45,53.07,300,35
2027-07-13,Africa,Malaria,22.11,244.23,56.36,1000,50
2027-07-14,Africa,Cholera,21.21,208.91,58.04,300,34
2027-07-15,Southeast Asia,COVID-19,22.87,189.19,52.37,300,43
2027-07-16,Europe,Typhoid,22.99,204.74,57.17,500,41
2027-07-17,Asia,Measles,23.68,132.98,59.69,2000,23
2027-07-18,Oceania,COVID-19,23.2,161.54,63.84,5000,49
2027-07-19,Middle East,Tuberculosis,16.33,212.02,65.26,500,27
2027-07-20,Europe,Malaria,17.72,160.1,58.23,1000,48
2027-07-21,Asia,Dengue,25.08,173.61,43.98,2000,73
2027-07-22,Africa,Cholera,18.96,167.03,55.66,1000,48
2027-07-23,Middle East,Measles,23.36,177.77,55.8,150,37
2027-07-24,Europe,Malaria,20.06,145.21,60.39,500,65
2027-07-25,North America,Malaria,24.62,206.94,54.07,500,95
2027-07-26,Southeast Asia,Malaria,17.15,190.16,54.92,5000,48
2027-07-27,Oceania,Typhoid,20.84,89.05,48.75,300,21
2027-07-28,Africa,Influenza,20.25,158.2,49.6,500,30
2027-07-29,South America,Malaria,21.17,186.74,57.42,50,94
2027-07-30,Asia,Tuberculosis,21.19,146.86,56.1,500,12
2027-07-31,South America,Typhoid,19.68,202.65,60.93,2000,66
2027-08-01,Oceania,Tuberculosis,15.43,180.38,51.04,300,31
2027-08-02,Oceania,Tuberculosis,16.27,161.22,59.39,300,20
2027-08-03,North America,Measles,16.99,178.67,51.34,50,25
2027-08-04,Oceania,Cholera,22.77,125.91,52.8,1000,41
2027-08-05,Europe,Tuberculosis,14.51,109.76,53.28,300,9
2027-08-06,Oceania,Typhoid,15.48,147.35,50.66,5000,19
2027-08-07,Southeast Asia,Dengue,21.12,143.11,59.17,500,52
2027-08-08,Africa,Typhoid,13.7,148.08,50.93,2000,23
2027-08-09,Europe,Malaria,20.75,121.33,42.81,2000,70
2027-08-10,Oceania,Measles,14.83,121.77,43.18,2000,67
2027-08-11,Middle East,Dengue,12.47,141.75,56.57,50,61
2027-08-12,Europe,COVID-19,16.16,88.95,47.96,150,44
2027-08-13,Oceania,COVID-19,13.98,146.1,55.42,2000,58
2027-08-14,Africa,Tuberculosis,12.66,205.9,55.85,1000,21
2027-08-15,Middle East,Tuberculosis,19.61,210.96,44.82,500,20
2027-08-16,Oceania,Typhoid,9.2,145.78,53.84,500,34
2027-08-17,Europe,Malaria,14.38,78.51,53.88,5000,52
2027-08-18,North America,Malaria,14.57,153.2,44.17,2000,66
2027-08-19,Asia,Tuberculosis,15.16,117.13,48.21,2000,18
2027-08-20,South America,Cholera,17.49,100.64,50.02,150,24
2027-08-21,Middle East,Dengue,13.04,193.9,47.74,50,56
2027-08-22,South America,Typhoid,13.4,193.95,54.77,1000,31
2027-08-23,North America,Influenza,19.66,146.02,53.3,5000,40
2027-08-24,Middle East,Dengue,14.09,150.13,49.28,50,89
2027-08-25,Africa,Malaria,12.53,186.08,51.45,50,74
2027-08-26,Middle East,Tuberculosis,18.84,121.09,56.33,150,4
2027-08-27,Asia,Tuberculosis,14.18,112.28,45.74,500,20
2027-08-28,Europe,Malaria,17.5,161.08,53.21,1000,49
2027-08-29,Europe,Influenza,17.45,143.73,56.69,50,50
2027-08-30,Oceania,COVID-19,16.43,113.08,48.74,5000,39
2027-08-31,Southeast Asia,Typhoid,15.39,148.04,55.59,5000,36
2027-09-01,Africa,Typhoid,15.05,104.3,47.42,150,18
2027-09-02,Europe,Typhoid,9.73,79.15,52.37,2000,17
2027-09-03,Middle East,Tuberculosis,14.29,113.99,52.6,300,14
2027-09-04,Southeast Asia,Cholera,17.99,133.82,44.35,5000,25
2027-09-05,South America,Typhoid,18.57,95.59,40.0,300,14
2027-09-06,Oceania,Measles,14.25,65.11,47.93,300,43
2027-09-07,Europe,Tuberculosis,19.39,91.29,55.36,50,31
2027-09-08,North America,Malaria,19.3,108.54,40.18,300,52
2027-09-09,Africa,Typhoid,18.15,97.57,58.72,1000,31
2027-09-10,North America,Typhoid,16.7,132.59,51.67,5000,8
2027-09-11,Southeast Asia,Tuberculosis,13.5,135.92,45.96,50,19
2027-09-12,Middle East,Tuberculosis,11.87,153.52,58.41,1000,15
2027-09-13,Asia,Influenza,15.44,79.59,53.07,1000,49
2027-09-14,Oceania,Cholera,17.44,109.96,64.68,500,18
2027-09-15,Middle East,Measles,9.87,88.21,42.16,150,24
2027-09-16,Europe,Measles,12.0,72.33,45.23,5000,56
2027-09-17,Middle East,Cholera,13.48,94.61,54.47,300,18
2027-09-18,South America,Measles,14.21,110.97,40.29,2000,12
2027-09-19,Asia,Tuberculosis,16.04,114.76,60.32,300,22
2027-09-20,Africa,Measles,17.46,94.14,51.49,150,62
2027-09-21,South America,Malaria,8.63,112.41,60.68,150,49
2027-09-22,Africa,Dengue,19.95,81.12,49.84,2000,38
2027-09-23,Southeast Asia,Typhoid,8.35,64.95,44.52,300,22
2027-09-24,Southeast Asia,Cholera,17.62,109.72,54.12,300,25
2027-09-25,North America,Malaria,18.61,100.26,50.29,50,40
2027-09-26,North America,Malaria,17.05,87.36,54.88,50,26
2027-09-27,Africa,Tuberculosis,11.7,120.62,49.56,150,18
2027-09-28,Southeast Asia,Influenza,17.67,81.78,49.0,150,58
2027-09-29,South America,Malaria,19.62,147.17,48.59,50,79
2027-09-30,Southeast Asia,Cholera,12.15,72.79,40.0,300,29
2027-10-01,Middle East,Tuberculosis,13.75,56.2,47.46,5000,25
2027-10-02,Southeast Asia,COVID-19,15.21,20.86,54.22,500,24
2027-10-03,North America,COVID-19,13.83,0.0,44.89,50,45
2027-10-04,Europe,Influenza,10.45,15.57,52.0,300,37
2027-10-05,Middle East,Dengue,22.32,115.02,47.67,1000,57
2027-10-06,Southeast Asia,Malaria,18.59,42.08,44.53,150,26
2027-10-07,Africa,Measles,15.82,46.93,54.22,5000,36
2027-10-08,North America,Dengue,12.88,63.27,53.94,5000,20
2027-10-09,Asia,Measles,19.12,6.89,49.12,5000,41
2027-10-10,Southeast Asia,Cholera,14.43,43.05,61.36,2000,10
2027-10-11,North America,Cholera,23.66,73.11,52.47,500,22
2027-10-12,South America,Cholera,23.93,30.19,46.41,500,8
